date_index,horas_operacion,toneladas,au_cabeza,ag_cabeza,pb_cabeza,zn_cabeza,fe_cabeza,cu_cabeza,au_concentrado_pb,ag_concentrado_pb,pb_concentrado_pb,zn_concentrado_pb,fe_concentrado_pb,cu_concentrado_pb,au_colas_pb,ag_colas_pb,pb_colas_pb,zn_colas_pb,fe_colas_pb,cu_colas_pb,au_concentrado_zn,ag_concentrado_zn,pb_concentrado_zn,zn_concentrado_zn,fe_concentrado_zn,cu_concentrado_zn,au_colas_zn,ag_colas_zn,pb_colas_zn,zn_colas_zn,fe_colas_zn,cu_colas_zn,au_concentrado_fe,ag_concentrado_fe,pb_concentrado_fe,zn_concentrado_fe,fe_concentrado_fe,cu_concentrado_fe,au_colas_fe,ag_colas_fe,pb_colas_fe,zn_colas_fe,fe_colas_fe,cu_colas_fe,au_recuperacion,ag_recuperacion,pb_recuperacion,zn_recuperacion,fe_recuperacion,au_contenido,ag_contenido,pb_contenido,zn_contenido,ag_concentrado_pb_ley,pb_concentrado_pb_ley,zn_concentrado_pb_ley,ag_concentrado_zn_ley,zn_concentrado_zn_ley,au_concentrado_fe_ley,ag_concentrado_fe_ley,fe_concentrado_fe_ley
2024-06-20_2,12.0,2141.99,1.21,731.73,2.61,4.38,9.032,0.04,12.1,10219.8,52.29,8.07,7.16,0.41,0.76,203.22,0.29,4.45,9.25,0.02,1.28,1143.57,1.85,50.56,10.82,0.29,0.69,128.5,0.24,0.16,8.56,0.01,3.15,1081.52,0.98,2.93,41.48,0.05,0.39,60.78,0.21,0.13,6.66,0.01,61.54255258169896,90.18192279790028,87.20177765113705,85.72649850501396,15.976714122905069,1.7523252661200115,1413.4738981865555,56.66405982465695,77.71988465353806,10219.78959985645,50.1368061615297,8.094415479912625,1143.381474485015,52.02713783945544,3.1000845554214926,1081.5818403209355,41.41021871099065
2024-06-21_1,12.0,2080.44,1.1,800.2,2.65,4.16,9.836,0.043,14.6,11093.52,42.18,9.25,9.63,0.41,0.3,153.06,0.39,4.13,10.08,0.03,0.5,979.47,1.85,50.42,10.41,0.27,0.47,127.64,0.29,0.32,9.42,0.01,2.12,621.47,0.61,1.1999999999999995,39.34,0.0199999999999999,0.37,60.78,0.19,0.13,6.66,0.01,79.36066279959614,93.89377712568292,88.65006336412476,84.14129651217672,39.765746941020495,1.9561950314699028,1563.1137313240454,51.11607373602251,32.2632620071098,11093.38640975924,41.53740773838842,9.733104449946897,976.7517410146216,55.036925539762734,2.182704387181128,621.8377603323769,37.80094397125263
2024-06-21_2,12.0,2106.54,1.15,782.33,2.3,4.39,8.715,0.041,12.18,9958.96,44.76,8.06,9.29,0.37,0.43,174.01,0.37,4.13,9.25,0.02,0.8,884.46,2.31,49.1,10.61,0.25,0.47,110.63,0.26,0.26,8.34,0.01,2.2,699.36,0.71,2.6,35.82,0.07,0.2,65.48,0.16,0.18,6.66,0.01,83.05913697098299,93.30636239367786,87.63119092787865,74.55011318301378,23.65405563318876,1.950739381349757,1537.697653890886,52.99272195091657,76.72608338436359,9958.965134236389,40.464398699224304,7.963945400188102,884.5208516209497,47.42176511944047,1.5326160627811891,699.6966055336255,35.24527514555506
2024-06-22_1,11.94,2073.6,1.3,758.93,2.11,4.22,9.159,0.038,14.17,10708.7,42.05,9.35,9.5,0.39,0.53,175.86,0.3,4.35,9.55,0.02,0.9,834.61,1.7,50.67,10.6,0.26,0.4,104.12,0.23,0.26,8.56,0.01,2.2,816.8,0.84,3.02,41.94,0.04,0.3,68.64,0.18,0.14,6.66,0.01,79.14925241018474,92.66026556927572,87.06703675819854,85.35874613843258,18.0713032091867,2.028534313383811,1458.2105662018405,44.92336287176549,88.97236270969219,10708.72245833921,39.13560674127712,9.153634038312791,834.8828410648238,46.268520835697416,2.245216913583313,817.1988289915525,41.69212706852976
2024-06-22_2,11.64,2025.21,1.4,856.9,2.27,4.46,9.604,0.039,14.97,10918.11,40.14,10.34,9.93,0.37,0.37,158.09,0.24,4.31,9.56,0.02,0.7,804.64,1.26,52.57,10.38,0.24,0.33,88.62,0.16,0.23,8.57,0.01,1.8,604.25,0.54,1.39,41.83,0.0199999999999999,0.3,62.79,0.13,0.14,7.04,0.0128571428571428,83.3756701117689,94.107849667113,91.058893899,83.04727159749103,18.521078858646582,2.277760422058811,1633.1499180626518,48.94588268870818,88.1893868575646,10918.1210315003,37.21345192363339,10.099130977917246,804.9965837553079,48.02409701048777,1.7630695696347751,604.3253864703807,41.98529596224122
2024-06-23_1,11.95,2130.08,1.29,701.21,2.14,4.13,9.08,0.058,14.88,10809.96,44.03,8.96,9.0,0.67,0.69,173.73,0.29,3.98,9.13,0.03,1.14,852.09,1.82,51.79,10.53,0.46,0.59,93.57,0.2,0.26,8.59,0.01,2.56,709.56,0.64,1.93,40.64,0.05,0.42,42.01,0.17,0.1,5.29,0.01,75.1177936813655,95.30078484587771,86.5536335628065,87.30576808877312,31.36004243184552,2.1499532929729845,1423.4443271933828,44.51894847048886,76.72608338436359,10810.00178204336,42.14352449898296,8.763452824023924,852.6195725072099,44.0483197104999,2.5785948655925006,709.4040811410381,41.31424261388593
2024-06-23_2,12.0,2108.21,1.11,658.88,2.01,3.86,8.21,0.054,13.89,11221.36,41.94,9.38,8.95,0.68,0.71,165.45,0.27,3.96,9.39,0.03,0.6699999999999999,802.91,1.76,52.51,10.18,0.42,0.53,91.66,0.19,0.21,8.28,0.01,1.99,685.68,0.54,1.4700000000000002,41.77,0.04,0.46,56.26,0.17,0.12,5.85,0.01,66.69969300024147,93.0993572126468,85.67537902865384,88.32780839817623,24.096909925164734,1.628906421695719,1293.2034957694025,38.6338645526914,77.29345274678143,11221.410704183778,41.06043521336147,9.125488764059783,803.4726193782504,44.12072582236017,2.008733099842437,685.5171274016803,42.128611662350814
2024-06-24_1,12.0,2065.93,1.23,519.55,1.7,3.29,7.825,0.05,17.49,11563.8,42.37,10.0,9.62,0.74,0.72,170.32,0.31,3.57,8.76,0.03,1.11,995.51,2.33,53.51,9.95,0.49,0.53,93.38,0.15,0.17,8.64,0.01,2.47,732.33,0.6,1.0699999999999998,43.81,0.04,0.47,55.55,0.17,0.18,6.66,0.01,65.84948431781953,91.04923136151318,79.90175294819618,88.95353446194437,25.076190766555417,1.5741407184190932,977.2804995612375,27.077672393027864,78.69705951858329,11563.829279612744,42.76029687860197,9.756634110477195,995.8959981874962,46.09676067046704,2.473186782918394,732.3737303486828,43.54809441485011
2024-06-24_2,10.81,1900.18,1.44,595.47,1.63,3.27,7.716,0.053,18.24,11498.65,48.36,9.26,7.82,0.75,0.63,150.98,0.2,3.51,8.69,0.03,1.21,911.65,1.17,51.85,10.58,0.48,0.59,99.04,0.12,0.39,7.33,0.01,3.38,1041.8,0.64,2.63,40.22,0.06,0.43,48.8,0.08,0.1,5.93,0.01,71.95653786475675,93.00195879019468,91.0008671394734,84.14129651217672,23.23729227207011,1.8273157536477544,1052.3173366165088,33.72784549969757,58.869709929671,11498.64464647922,45.31461254973616,9.146108397331137,911.702449438917,50.44982577267537,3.407585602344425,1041.8858494078634,40.25173570532343
2024-06-25_1,12.0,2086.93,0.91,501.48,1.29,2.86,6.897,0.042,15.54,10994.14,45.18,7.7,8.37,0.66,0.52,108.12,0.16,2.91,7.57,0.03,0.85,819.5,1.05,50.62,9.92,0.48,0.43,64.76,0.11,0.14,6.31,0.01,2.23,611.29,0.45,1.08,40.57,0.04,0.33,36.62,0.11,0.15,4.55,0.01,70.04215381752694,93.69068138529344,90.06952668670752,86.45110531368736,26.790117664628465,1.437655798419408,980.5232496619976,30.591261338673704,56.69734999772734,10994.153615768017,40.56663433478923,7.633181590310565,819.5391519430864,49.0646938205637,2.254932855879235,611.2920335955772,40.91034333113569
2024-06-25_2,11.08,1983.53,0.98,528.71,1.55,3.34,7.819,0.048,13.66,10323.17,48.05,7.4,8.0,0.67,0.49,130.75,0.21,3.61,9.28,0.03,0.6400000000000001,763.37,0.92,52.41,10.04,0.45,0.43,78.46,0.13,0.13,7.76,0.01,1.97,565.96,0.42,0.8500000000000001,42.15,0.03,0.36,46.93,0.12,0.11,6.3,0.01,69.83058110873142,92.5994910146898,90.15141729699738,89.65668508222876,26.98499933326484,1.3601782919558405,971.1021085643366,34.25462317179856,70.80494887727343,10323.175155376452,44.23014198375106,7.287168760358242,763.5973634054393,48.67218034679132,1.9612848640750933,566.2793028131503,41.89462679040272
2024-06-26_1,11.92,1772.65,1.64,626.55,2.0,3.85,9.008,0.056,18.27,10986.18,45.99,8.97,8.68,0.61,0.69,167.05,0.32,3.53,9.0,0.03,1.14,970.49,2.0,52.11,10.65,0.46,0.66,98.72,0.22,0.2,8.72,0.01,2.4457142857142857,915.5314285714286,0.8542857142857143,5.045714285714286,37.36714285714286,0.0828571428571428,0.4285714285714285,50.49,0.1657142857142857,0.1471428571428571,5.764285714285714,0.0128571428571428,71.75724866904311,93.28509833213192,85.29624614042635,85.62252220508313,22.283324952857136,1.8108864000031808,1036.0745442629272,33.51271751620039,64.56973390215978,10986.176069680268,44.513606456100135,8.886473367612417,970.7529965499588,48.54889794426264,2.5453376765557314,915.221076765237,38.10409442952554
2024-06-26_2,11.39,2025.7,1.33,568.55,1.65,3.4,7.873,0.048,16.81,10294.99,46.47,7.14,8.05,0.61,0.6,120.2,0.3,4.01,9.05,0.03,0.77,707.48,1.69,52.89,10.37,0.37,0.56,81.17,0.21,0.36,8.69,0.01,2.4571428571428573,908.2171428571428,0.8542857142857143,4.945714285714286,37.065714285714286,0.0871428571428571,0.3828571428571428,51.36857142857143,0.1614285714285714,0.1585714285714285,5.98,0.0128571428571428,69.969310843537,92.18348979237727,87.00275980470465,83.70326089662616,15.05259025545666,1.7859677323669456,1061.6880706062382,37.214274114717725,63.66799023677357,10294.986575433257,41.69103519923557,7.076262490700657,707.2247092775802,52.73879786742853,2.534812616289477,907.528260689806,37.63628259775377
2024-06-27_1,12.0,2137.57,1.8,508.94,1.34,3.46,7.627,0.059,25.77,10991.01,43.83,8.56,8.47,0.61,0.72,115.19,0.21,3.27,7.4,0.03,1.06,616.32,1.21,51.51,10.29,0.46,0.63,69.43,0.17,0.18,8.24,0.01,2.3642857142857143,779.2271428571429,1.2557142857142858,4.312857142857143,34.574285714285715,0.11,0.33,40.62857142857143,0.14,0.15,5.085714285714285,0.0114285714285714,76.89225084353652,93.22437771178748,85.89261257565363,87.6392754833233,16.677950509726568,2.467664340623661,1014.1832316594224,30.69534789487388,77.29345274678143,10990.988746211138,39.663639239066086,8.427610933491914,616.9666665711072,44.89235944981637,2.521856797140188,778.4131032899844,35.21281109009249
2024-06-27_2,11.93,2066.58,1.67,451.36,1.24,2.69,6.59,0.049,19.497142857142855,11112.73,45.18,8.81,9.8,0.62,0.72,107.01000000000002,0.16,2.69,7.75,0.04,1.12,691.93,1.21,50.53,10.37,0.48,0.56,57.51,0.13,0.12,7.19,0.01,2.3642857142857143,531.23,0.41,0.7600000000000002,42.76,0.06,0.49,43.17,0.12,0.11,5.64,0.01,71.95653786475675,93.22437771178748,84.21762964441962,88.69910635204616,16.513462441379023,1.7344505564620605,980.5232496619976,21.58124838613956,69.49261654890768,11112.753024300824,42.76029687860197,8.688075168260903,692.6895448737587,42.67348612695877,3.8365703460308103,530.8708440277908,42.85108674522333
2024-06-28_1,11.92,2044.55,1.02,488.21,1.63,3.63,8.338,0.057,13.42,11112.73,44.17,6.41,8.49,0.59,0.62,111.07,0.23,3.43,6.98,0.03,0.6600000000000001,584.31,1.3,52.75,11.54,0.47,0.59,60.04,0.16,0.12,6.72,0.01,2.72,544.76,0.55,2.3,41.18,0.07,0.43,29.45,0.13,0.1,3.96,0.01,63.1250303977176,95.05298027210658,84.79180588887276,92.03550223910447,30.73352673351336,1.3586528446526978,948.7900976469932,30.291167521113938,83.69068270228404,11112.753024300824,43.21898968570428,6.327576110286872,585.2350502833198,43.62472398948415,2.8245177833553585,544.5149355217304,41.98710167133862
2024-06-28_2,12.0,2139.92,1.81,511.25,1.95,3.94,9.451,0.059,16.8,12527.21,47.41,7.67,8.86,0.61,0.66,151.2,0.35,3.56,9.66,0.01,0.5899999999999999,604.98,1.72,52.93,9.54,0.37,0.49,89.29,0.25,0.3,9.05,0.02,2.3642857142857143,494.33,0.65,1.0900000000000003,36.74,0.03,0.3,38.7,0.2,0.13,5.57,0.01,73.58383490731904,94.2489787517371,78.1842149862432,90.16801631651607,38.12068547995589,1.5861947149890638,1031.1159481203074,29.99906880549784,71.93814162530217,12527.35492484606,48.18650133184512,7.560888695826824,606.2180906356369,38.86299745779473,1.4626238836624617,494.3234798854162,37.06778895165069
2024-06-29_1,11.79,2040.61,1.15,448.38,1.41,3.34,7.403,0.058,22.56,11085.68,43.73,10.69,8.63,0.61,0.57,107.05,0.2,3.27,7.33,0.03,1.0,656.28,1.48,52.13,10.68,0.47,0.47,58.760000000000005,0.19,0.19,6.92,0.01,1.8,490.62,0.42,0.6699999999999995,39.86,0.0799999999999999,0.3,40.42,0.16,0.11,5.89,0.01,73.99381163840737,92.29754902356468,84.48052329435441,88.73089962911945,19.3966311361915,1.7344505564620605,844.4936938886855,26.8368591465202,73.3257289711808,11085.694400148775,42.30053846731979,10.497042390843877,656.8791571648997,45.934555060657374,1.8735733325499568,490.831496939156,39.72126534884681
2024-06-29_2,11.92,2117.47,1.1,383.01,1.7,3.94,8.802,0.049,23.18,12382.05,44.53,9.26,9.96,0.63,0.43,119.31,0.22,3.7,8.11,0.01,1.0,669.83,1.9,51.93,11.08,0.37,0.37,63.46,0.19,0.18,7.76,0.02,1.8,570.35,0.46,0.8500000000000001,39.97,0.03,0.3,36.99,0.12,0.09,5.05,0.01,72.91082738420542,91.8459558839817,78.80942868543913,92.88169234420504,23.07627193797856,1.4574670865368369,744.8818947544831,21.19611113447876,88.68050978701238,12382.0199386867,46.54948612299447,9.199690927592512,670.3872255899755,46.51292792679797,1.8052675205322868,569.8676082093307,40.74662705847385
2024-06-30_1,11.74,2042.12,1.44,549.39,1.49,3.47,7.646,0.057,21.78,11776.25,41.2,8.81,9.11,0.59,0.62,125.71,0.22,3.63,8.56,0.03,0.99,776.25,2.38,50.62,10.9,0.47,0.52,72.65,0.19,0.47,8.21,0.01,2.68,729.01,0.55,3.66,31.05,0.0799999999999999,0.33,33.52,0.12,0.11,5.24,0.01,89.33748190601513,94.86985140865758,84.29412994533656,84.79400448947845,20.74389269078704,2.19469934339416,1064.3641281529217,29.1150104184095,70.17851029317775,11776.24902065086,39.20519459885558,8.688075168260903,776.5168296969184,47.3082018077864,3.222892055935987,728.5769291789451,31.78136268215664
2024-06-30_2,11.64,2059.12,1.5,556.52,1.5,3.76,8.61,0.048,24.27,12990.55,47.56,6.91,6.33,0.62,0.59,119.6,0.22,3.85,8.41,0.01,0.94,666.15,1.93,50.73,10.93,0.37,0.49,69.73,0.16,0.19,7.51,0.02,2.32,465.93,0.43,5.66,37.79,0.03,0.3,34.54,0.11,0.13,4.9,0.01,80.95554267970859,94.95337230549102,85.77483710878815,82.62853636132604,34.50468700185283,2.266137560460681,1088.1100637798916,31.375240991287317,76.22887618178709,12990.545593423596,44.88628982449284,6.832734656217356,666.6754494408965,45.870685745471405,2.4137918606194915,465.94121365810025,38.18820970311734
2024-07-01_1,12.0,1950.31,1.46,512.44,1.52,3.44,8.201,0.043,24.08,11702.64,41.0,10.4,9.93,0.74,0.56,135.4,0.3,3.42,8.34,0.02,1.1,772.9,1.64,51.54,11.21,0.4,0.46,77.35,0.22,0.13,7.84,0.01,2.1085714285714285,528.7685714285714,0.4742857142857143,1.1871428571428568,37.69285714285714,0.0471428571428571,0.2742857142857143,37.41142857142857,0.1371428571428571,0.09,4.975714285714286,0.0128571428571428,81.6161328396118,94.05267463670472,81.9003546123473,88.69910635204616,33.671026728782,2.0710866805332087,939.978284564132,25.61254451482488,71.93814162530217,11702.637434049864,40.289401370052985,10.215687785404434,773.3294265225225,45.7136228938718,2.2060215453714287,528.7010380905125,37.982098770628966
2024-07-01_2,12.0,1931.13,1.62,560.64,1.44,3.22,8.172,0.037,22.72,9970.49,38.37,13.32,7.64,0.6,0.89,209.96,0.25,3.25,8.99,0.02,1.56,1059.6,1.35,52.54,10.74,0.34,0.63,106.21,0.22,0.18,8.2,0.01,2.915714285714286,1094.99,0.9328571428571428,5.365714285714287,37.596714285714285,0.0901428571428571,0.4985714285714285,60.67,0.15,0.1385714285714285,5.763714285714285,0.0098571428571428,71.61778790849415,91.11128721005342,82.28103722267723,85.48210729167926,17.844832151946516,2.141766015161842,986.4333830767264,25.48699677704177,74.87934890352291,9970.56962335801,36.73411554855836,12.670970255839674,1060.2236900993576,36.98453330361287,2.970510355528382,1094.7097800029055,38.10802530613979
2024-07-02_1,12.0,2083.98,1.27,493.46,1.53,3.41,7.323,0.048,22.17,11107.92,43.4,10.16,7.56,0.72,0.73,131.02,0.23,2.73,6.11,0.03,1.34,902.85,1.4,53.04,9.9,0.44,0.62,87.22,0.18,0.2,7.84,0.01,2.69,675.13,0.56,1.1871428571428568,32.89,0.04,0.4,51.29,0.14,0.15,5.31,0.01,71.12988489315762,91.03551305422393,86.11825698535304,71.93947118475198,29.45967682945541,1.9575853420013665,936.1735036571956,29.25792625544784,53.649197188480976,11107.920614043278,42.52002267183149,10.11726926706248,903.022748541373,49.58634399633623,2.8007627341156227,676.2617631934289,30.890410351654587
2024-07-02_2,12.0,2063.79,1.59,656.42,1.61,3.6,8.317,0.05,19.63,12258.12,48.99,8.21,6.85,0.65,0.65,164.99,0.28,3.46,8.3,0.02,1.68,1094.64,1.68,51.38,10.06,0.45,0.59,83.9,0.18,0.2,7.82,0.01,2.36,730.94,0.51,1.75,40.22,0.04,0.43,38.97,0.14,0.12,4.98,0.01,74.78482176691776,95.1015708334688,86.83635871844155,87.44872393235359,29.96782339471275,2.24382314818894,1288.3533749712878,37.15645009890156,74.60955141045108,12258.115022834918,44.304243295822495,8.107665716848995,1094.8985826157057,46.98195569178933,2.388742353468988,730.7659677209805,40.88389439593478
2024-07-03_1,12.0,2009.0,1.46,567.24,2.53,3.6,8.61,0.045,20.73,11813.83,41.62,10.58,8.61,0.73,0.63,121.18,0.25,3.49,7.77,0.02,1.39,956.07,1.53,50.26,10.33,0.43,0.59,72.54,0.19,0.14,7.87,0.01,2.4,516.04,0.45,0.8900000000000001,39.07,0.04,0.49,37.39,0.16,0.12,4.64,0.01,81.5131913906674,96.6342978459748,91.71805009833705,75.77889810514745,32.777341093807614,2.1509953064523577,1079.070075569716,53.10600360414125,55.37076737880498,11813.791317183468,39.3220448788233,10.998094442962133,955.763539563098,53.65403283410823,2.372041158326012,515.7792614084178,40.2998186878505
2024-07-03_2,12.0,1798.34,1.52,584.94,1.53,3.51,7.692,0.039,24.6,12323.46,39.88,11.19,9.74,0.58,0.56,120.22,0.22,3.42,7.69,0.02,1.16,765.31,1.44,50.18,10.55,0.38,0.53,75.47,0.19,0.21,7.95,0.01,2.15,485.73,0.46,0.9499999999999996,36.05,0.03,0.33,30.67,0.14,0.08,3.52,0.01,81.62390677534235,95.74831956781163,85.96430003090818,84.18945704077456,44.653757204164464,2.1768551069654096,1007.19668086772,26.216159941724676,55.77461154360466,12323.45644625896,38.28079361912846,11.13298301815433,765.320222601864,49.70402227639958,2.1771403612870373,485.3797060446132,37.44954373706412
2024-07-04_1,12.0,2063.53,1.46,825.9,2.23,4.05,8.61,0.049,26.17,11471.15,34.25,14.63,9.74,0.67,0.8,185.69,0.41,3.97,9.64,0.03,1.1,547.49,1.01,48.89,12.54,0.38,0.43,74.85,0.21,0.24,7.8,0.01,1.8,527.43,0.5,1.98,38.68,0.05,0.37,30.93,0.15,0.11,4.94,0.01,89.01906548568249,97.53515540921777,83.95446558460388,74.61073809837123,26.629374690257308,2.1509953064523577,1092.3327423241365,39.66969750829905,61.85317981421179,11471.118566274856,33.88787793977792,10.215687785404434,547.4311113161541,46.66192114662695,1.7776570627174868,527.4723852529024,39.05810854785081
2024-07-04_2,11.71,2004.91,1.25,524.95,1.52,3.59,8.689,0.045,24.58,11713.06,32.12,10.58,9.79,0.67,0.53,117.42,0.28,3.31,8.63,0.02,1.2,829.89,1.49,48.89,9.61,0.28,0.47,69.59,0.21,0.25,8.32,0.01,2.6,599.99,0.6,1.36,39.53,0.05,0.3,31.73,0.14,0.11,4.75,0.01,80.60877927863893,94.8993933122912,81.69647894436972,79.62078084089586,30.822269869333752,2.1509953064523577,998.7947641908096,23.1824656137954,59.2705988505066,11713.075988864142,32.90034752298118,10.998094442962133,829.8698636423663,48.70329279341566,2.6299048449024998,599.5373855495021,40.75834343737552
2024-07-05_1,11.96,2024.37,1.64,573.24,1.39,3.16,8.158,0.041,20.02,10957.15,39.46,12.3,9.79,0.64,0.56,113.3,0.25,3.19,8.48,0.02,1.28,746.11,1.46,47.76,10.87,0.37,0.52,75.1,0.2,0.15,8.83,0.01,2.36,531.5,0.55,1.0299999999999998,40.29,0.04,0.3,40.12,0.14,0.1,5.24,0.01,80.35347786322828,94.13011081949384,86.19495024702111,79.89175436487668,31.357584674278822,2.2729262361570366,1092.3327423241365,30.14621694080006,53.34561785572983,10957.131889196082,35.10949243804648,12.227043265011773,745.9133413971268,48.32515146065143,2.48437330156008,531.0671192548742,40.77738979786981
2024-07-05_2,12.0,2071.19,1.44,622.22,1.69,4.09,9.361,0.045,16.94,10929.23,39.69,9.7,9.64,0.62,0.66,138.15,0.39,4.11,9.34,0.03,1.31,826.96,2.22,48.51,11.98,0.38,0.49,65.16,0.18,0.2,7.79,0.01,2.51,507.98,0.54,0.9300000000000002,43.18,0.04,0.42,40.39,0.14,0.1,5.77,0.01,74.77921373474406,94.69079501951732,80.60379821098334,87.95488898883332,23.277531435314643,2.0992938768054747,1220.3142140016423,33.919391980149726,85.27677042487394,10929.230911114644,36.50772384265291,9.567787700225102,827.1667316838332,45.002826472690245,2.5060868408351977,507.96470246769,43.6043808279307
2024-07-06_1,12.0,1716.84,1.4,692.09,1.86,4.2,8.893,0.045,16.99,11459.17,39.81,11.97,10.0,0.61,0.47,172.01,0.39,3.91,9.16,0.03,0.8,878.85,2.32,48.7,11.11,0.37,0.37,105.8,0.21,0.2,8.81,0.01,2.15,522.83,0.69,0.8900000000000001,36.94,0.04,0.27,55.25,0.23,0.11,6.92,0.01,82.75558297595641,93.78909916690438,77.54244197507484,84.15969454383016,35.40017941155111,1.7502182370679171,1114.409387435527,29.33498049136475,65.4391785383108,11459.170833427324,37.08259390896767,11.866026385842249,878.9930945220572,46.66192114662695,1.40968665442373,523.1496865271357,35.72126248977841
2024-07-06_2,11.86,2055.86,1.45,567.24,1.65,3.88,8.757,0.04,19.79,11773.66,33.52,9.83,9.1,0.57,0.5,131.68,0.39,3.8,8.87,0.02,1.1,857.49,2.32,47.55,10.82,0.38,0.47,73.91,0.27,0.14,8.44,0.01,2.4,484.05,0.59,0.71,37.74,0.04,0.37,50.26,0.2,0.1,5.64,0.01,75.7965833122447,92.53142752480416,79.46493262538078,87.45059065534258,22.63937033991042,1.9844181454913772,1079.070075569716,25.68519408630885,70.003839077382,11773.638672595202,33.39392177603942,9.827098924210231,857.3997079269217,47.97620740009447,2.389867934408614,483.5304676343933,38.43572222222524
2024-07-07_1,12.0,2114.27,1.24,659.94,1.83,3.76,8.719,0.046,17.28,13061.63,42.53,7.15,9.87,0.63,0.56,152.6,0.39,3.9,8.99,0.03,0.77,807.01,2.32,48.29,10.87,0.38,0.46,89.91,0.27,0.19,8.15,0.01,2.15,596.28,0.65,0.94,36.07,0.04,0.46,48.83,0.1497675276752767,0.19,5.322642066420665,0.01,64.27633187161787,88.05540655054553,77.8077079607692,89.55920522316427,-0.0,1.6017585032281456,1228.6294633032005,33.93289225591261,80.56706421816587,13061.639059195908,40.83710229385655,7.084537818067381,807.1839204543492,45.38364195113857,2.1771403612870373,596.28,36.07
2024-07-07_2,12.0,2070.09,1.39,577.61,1.2,3.22,7.843,0.041,19.82,11743.26,39.73,8.09,10.09,0.59,0.59,120.46,0.32,3.23,8.35,0.02,1.09,728.23,2.43,48.55,11.27,0.39,0.49,59.96,0.21,0.14,7.94,0.01,2.19,383.78,0.44,0.5699999999999994,36.92,0.04,0.23,31.33,0.14,0.05,4.7,0.01,83.85643543067988,95.64610933881652,79.41502189696014,89.93496007453975,33.302343057783176,2.2172759714363304,1143.645010042388,26.76029985727132,73.85817900958516,11743.26120246669,32.866517550235045,7.922695685983864,728.7216811546125,41.054832657653165,2.397251325031442,383.5203776212203,37.43687921925755
2024-07-08_1,12.0,2022.16,1.22,607.44,1.25,3.52,8.1,0.035,18.67,13080.76,36.31,11.33,9.92,0.51,0.43,147.03,0.36,3.77,9.0,0.02,0.5899999999999999,805.01,2.22,48.87,11.1,0.36,0.36,88.73,0.21,0.1099999999999999,8.72,0.01,2.36,507.78,0.42,0.56,38.31,0.04,0.17,49.46,0.17,0.1,5.36,0.01,84.68240996654745,93.40486450156766,77.34652949617585,87.66777153337979,34.093084426155706,1.7620857986308047,1147.3301255903848,23.732697807858877,72.99135501013897,13080.760137899511,32.96935412130328,11.14392388071424,805.1316987299035,45.99257408181175,1.589069845909818,507.5988433005597,38.54885185641695
